Gene	CTL_7	CTL_9	SLE_13	SLE_14	sh7278_1	sh7278_2	shNC_1	shNC_2	Symbol	Chr	GeneType	Description
ENSG00000204859.11	800	1116	835	679	751	816	730	524	ZBTB48	chr1	protein_coding	zinc finger and BTB domain containing 48
ENSG00000164967.9	178	217	216	328	1944	1999	1730	1387	RPP25L	chr9	protein_coding	ribonuclease P/MRP 25kDa subunit-like
ENSG00000260755.1	0	0	0	0	12	6	4	6	RP11-403P17.3	chr16	lincRNA	--
ENSG00000262879.5	51	28	18	53	256	337	316	216	RP11-156P1.3	chr17	processed_transcript	--
ENSG00000219932.6	0	1	0	0	0	1	0	0	RPL12P8	chr10	processed_pseudogene	ribosomal protein L12 pseudogene 8
ENSG00000188801.9	0	0	0	0	0	0	0	1	ZNF322P1	chr9	processed_pseudogene	zinc finger protein 322 pseudogene 1
ENSG00000270460.1	0	0	0	0	1	1	1	0	RP11-796E10.1	chr2	lincRNA	--
ENSG00000186603.5	19	5	16	73	3	0	0	0	HPDL	chr1	protein_coding	4-hydroxyphenylpyruvate dioxygenase-like
ENSG00000184271.15	514	532	198	109	284	268	297	191	POU6F1	chr12	protein_coding	POU class 6 homeobox 1
ENSG00000209082.1	762	339	699	675	79	62	145	49	MT-TL1	chrM	Mt_tRNA	mitochondrially encoded tRNA leucine 1 (UUA/G)
ENSG00000266498.1	2	1	1	2	2	2	1	0	RP11-45M22.5	chr17	lincRNA	--
ENSG00000272973.1	9	1	1	3	10	4	8	8	KB-1125A3.11	chr22	antisense	--
ENSG00000261442.1	0	0	0	0	0	0	1	0	RP11-709D24.6	chr16	antisense	--
ENSG00000089486.16	823	848	403	640	123	131	120	83	CDIP1	chr16	protein_coding	cell death-inducing p53 target 1
ENSG00000272744.1	1	3	0	1	3	11	6	4	RP11-367N14.3	chr4	lincRNA	--
ENSG00000119801.12	4529	2330	5627	8348	566	683	629	450	YPEL5	chr2	protein_coding	yippee-like 5 (Drosophila)
ENSG00000244748.3	0	0	0	1	0	0	0	0	RN7SL153P	chr5	misc_RNA	RNA, 7SL, cytoplasmic 153, pseudogene
ENSG00000132437.17	1	1	0	0	32	54	34	29	DDC	chr7	protein_coding	dopa decarboxylase (aromatic L-amino acid decarboxylase)
ENSG00000178935.5	230	131	467	288	325	440	424	303	ZNF552	chr19	protein_coding	zinc finger protein 552
ENSG00000008516.16	343	1155	21951	3818	55	49	51	38	MMP25	chr16	protein_coding	matrix metallopeptidase 25
ENSG00000162929.13	57	40	48	95	142	226	181	137	KIAA1841	chr2	protein_coding	KIAA1841
ENSG00000236806.1	0	1	0	0	0	0	0	0	RPL7AP15	chr1	processed_pseudogene	ribosomal protein L7a pseudogene 15
ENSG00000141380.13	1165	701	377	1718	969	1297	1058	793	SS18	chr18	protein_coding	synovial sarcoma translocation, chromosome 18
ENSG00000229703.4	0	2	0	0	0	0	0	0	XX-CR54.1	chr1	lincRNA	--
ENSG00000103222.18	1205	821	573	2056	5073	4728	5615	3551	ABCC1	chr16	protein_coding	ATP-binding cassette, sub-family C (CFTR/MRP), member 1
ENSG00000254346.2	0	0	0	0	0	0	0	1	MTND1P6	chr8	processed_pseudogene	MT-ND1 pseudogene 6
ENSG00000234832.1	1	0	0	0	2	1	5	2	RP3-322G13.7	chr20	antisense	--
ENSG00000230729.1	0	1	0	0	22	17	12	12	RP11-296L22.8	chr9	antisense	--
ENSG00000158163.14	11	9	55	60	21	21	21	8	DZIP1L	chr3	protein_coding	DAZ interacting zinc finger protein 1-like
ENSG00000240233.3	9	66	71	9	0	1	0	0	RN7SL587P	chr14	misc_RNA	RNA, 7SL, cytoplasmic 587, pseudogene
ENSG00000236844.1	2	4	0	2	0	0	0	1	AC091633.2	chr3	processed_pseudogene	--
ENSG00000258785.5	0	0	2	0	0	0	0	0	LINC01580	chr15	lincRNA	long intergenic non-protein coding RNA 1580
ENSG00000111341.9	28	32	18	21	0	1	1	0	MGP	chr12	protein_coding	matrix Gla protein
ENSG00000141497.13	88	75	132	58	0	0	0	0	ZMYND15	chr17	protein_coding	zinc finger, MYND-type containing 15
ENSG00000240668.1	1	0	0	0	0	1	0	0	KRT8P36	chr3	processed_pseudogene	keratin 8 pseudogene 36
ENSG00000162873.14	0	0	3	0	0	0	0	0	KLHDC8A	chr1	protein_coding	kelch domain containing 8A
ENSG00000280166.1	1	0	0	1	1	1	3	0	RP11-354E23.3	chr10	TEC	--
ENSG00000224164.1	0	0	0	1	0	0	0	0	RP3-369A17.4	chr6	lincRNA	--
ENSG00000188388.10	2	0	0	2	1	0	1	1	GOLGA6L3	chr15	unprocessed_pseudogene	golgin A6 family-like 3
ENSG00000267587.1	0	1	3	4	0	1	2	0	RP11-687F6.4	chr18	processed_pseudogene	--
ENSG00000160193.11	103	111	42	176	1878	1770	1796	1339	WDR4	chr21	protein_coding	WD repeat domain 4
ENSG00000105576.15	891	659	458	925	8294	7795	8771	5462	TNPO2	chr19	protein_coding	transportin 2
ENSG00000124191.17	90	65	58	247	101	103	118	54	TOX2	chr20	protein_coding	TOX high mobility group box family member 2
ENSG00000267767.2	8	0	1	6	54	70	51	29	CTC-523E23.4	chr19	lincRNA	--
ENSG00000127483.17	3088	1150	954	4479	10190	11826	11508	8092	HP1BP3	chr1	protein_coding	heterochromatin protein 1, binding protein 3
ENSG00000266112.1	1	0	1	1	0	2	0	0	AC007567.1	chr7	miRNA	--
ENSG00000211451.11	9	3	1	7	134	163	143	104	GNRHR2	chr1	unitary_pseudogene	gonadotropin-releasing hormone (type 2) receptor 2, pseudogene
ENSG00000216906.2	0	0	0	0	15	13	13	10	RP11-350J20.9	chr6	processed_pseudogene	--
ENSG00000275720.1	6	18	0	9	1	4	3	0	CTB-75G16.3	chr17	lincRNA	--
ENSG00000139651.10	984	556	370	794	3696	3572	4122	2611	ZNF740	chr12	protein_coding	zinc finger protein 740
ENSG00000275902.1	8	15	13	5	6	21	14	9	RP13-1032I1.11	chr17	antisense	--
ENSG00000114745.13	705	456	549	1037	1554	1489	1555	1079	GORASP1	chr3	protein_coding	golgi reassembly stacking protein 1, 65kDa
ENSG00000126233.1	0	0	0	0	0	1	0	0	SLURP1	chr8	protein_coding	secreted LY6/PLAUR domain containing 1
ENSG00000274877.1	21	23	24	11	0	0	0	0	RP11-65I12.1	chr2	antisense	--
ENSG00000177465.4	57	28	4	92	0	0	0	0	ACOT4	chr14	protein_coding	acyl-CoA thioesterase 4
ENSG00000138182.14	172	126	84	395	1113	1420	1719	1387	KIF20B	chr10	protein_coding	kinesin family member 20B
ENSG00000128604.18	1631	1660	1526	2016	2	4	8	4	IRF5	chr7	protein_coding	interferon regulatory factor 5
ENSG00000131471.6	7	6	129	35	56	57	61	31	AOC3	chr17	protein_coding	amine oxidase, copper containing 3
ENSG00000188765.7	0	0	0	2	0	0	0	0	TMSB4XP2	chr2	unprocessed_pseudogene	thymosin beta 4, X-linked pseudogene 2
ENSG00000268798.1	16	33	6	7	23	19	24	14	CTB-25B13.5	chr19	lincRNA	--
ENSG00000270091.1	112	77	31	32	10	13	12	10	RP11-78O7.2	chr17	lincRNA	--
ENSG00000267440.1	3	1	0	1	0	1	2	3	CTC-501O10.1	chr17	lincRNA	--
ENSG00000227033.1	0	0	0	0	1	1	0	0	AC105461.1	chr2	antisense	--
ENSG00000146066.2	3244	3319	2322	4280	2969	2671	2585	1763	HIGD2A	chr5	protein_coding	HIG1 hypoxia inducible domain family, member 2A
ENSG00000137656.11	288	215	184	432	2558	2813	2636	1872	BUD13	chr11	protein_coding	BUD13 homolog (S. cerevisiae)
ENSG00000169155.9	497	404	526	1043	865	1151	1025	739	ZBTB43	chr9	protein_coding	zinc finger and BTB domain containing 43
ENSG00000260903.2	8	7	4	8	27	25	27	33	XKR7	chr20	protein_coding	XK, Kell blood group complex subunit-related family, member 7
ENSG00000099864.17	6	40	0	4	664	601	630	389	PALM	chr19	protein_coding	paralemmin
ENSG00000257135.5	38	50	11	35	40	24	14	14	RP11-320M2.1	chr2	lincRNA	--
ENSG00000183034.12	3	0	2	0	0	0	0	0	OTOP2	chr17	protein_coding	otopetrin 2
ENSG00000161203.13	4959	4030	5092	7209	19061	17590	18273	12560	AP2M1	chr3	protein_coding	adaptor-related protein complex 2, mu 1 subunit
ENSG00000261680.1	0	0	0	0	0	1	0	0	RP11-146F11.3	chr16	processed_pseudogene	--
ENSG00000133115.11	0	0	0	1	0	0	1	0	STOML3	chr13	protein_coding	stomatin (EPB72)-like 3
ENSG00000260005.6	11	26	4	16	87	38	52	39	AC027601.1	chr17	antisense	--
ENSG00000105640.12	46997	78386	27735	41535	85007	80005	70932	54197	RPL18A	chr19	protein_coding	ribosomal protein L18a
ENSG00000278540.4	287	203	122	416	5816	6001	6333	4439	ACACA	chr17	protein_coding	acetyl-CoA carboxylase alpha
ENSG00000248543.2	0	0	1	0	0	0	0	0	NPM1P41	chr4	processed_pseudogene	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 41
ENSG00000266437.1	0	0	0	0	5	3	1	1	MIR4746	chr19	miRNA	microRNA 4746
ENSG00000163666.8	4	5	4	38	45	44	34	32	HESX1	chr3	protein_coding	HESX homeobox 1
ENSG00000227815.2	0	1	0	0	2	0	0	0	RP11-195C7.3	chr1	unprocessed_pseudogene	--
ENSG00000253006.1	1	0	0	0	0	0	0	0	RN7SKP283	chr2	misc_RNA	RNA, 7SK small nuclear pseudogene 283
ENSG00000273582.1	0	2	0	1	0	0	0	0	RP11-426C22.7	chr16	lincRNA	--
ENSG00000257752.1	0	0	0	0	3	4	2	1	RP11-474L23.3	chr12	processed_pseudogene	--
ENSG00000272861.1	5	1	2	10	1	1	1	1	RP11-332H14.1	chr2	lincRNA	--
ENSG00000266814.1	2	0	1	0	0	0	1	1	AP000868.1	chr11	miRNA	--
ENSG00000149507.6	0	0	0	0	0	1	1	0	OOSP2	chr11	protein_coding	oocyte secreted protein 2
ENSG00000187257.14	1391	1306	1358	1242	1452	1851	1905	1332	RSBN1L	chr7	protein_coding	round spermatid basic protein 1-like
ENSG00000219642.2	1	0	0	0	0	0	1	0	BMPR1APS1	chr6	processed_pseudogene	bone morphogenetic protein receptor, type IA pseudogene 1
ENSG00000188848.15	16	5	17	24	1347	1675	1662	1142	BEND4	chr4	protein_coding	BEN domain containing 4
ENSG00000269855.2	0	0	0	0	2	2	2	0	RNF225	chr19	protein_coding	ring finger protein 225
ENSG00000230732.4	83	207	163	58	17	19	28	12	AC127904.2	chr3	sense_intronic	--
ENSG00000251533.2	0	0	0	6	2	0	0	0	LINC00605	chr14	lincRNA	long intergenic non-protein coding RNA 605
ENSG00000168003.16	2898	2733	2436	3946	7414	6462	8073	5389	SLC3A2	chr11	protein_coding	solute carrier family 3 (amino acid transporter heavy chain), member 2
ENSG00000145354.9	359	279	194	768	1783	2499	1577	1377	CISD2	chr4	protein_coding	CDGSH iron sulfur domain 2
ENSG00000109062.9	6105	4272	4830	7594	7377	6665	6921	4867	SLC9A3R1	chr17	protein_coding	solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 1
ENSG00000161791.13	1084	770	235	820	2235	1883	2420	1494	FMNL3	chr12	protein_coding	formin-like 3
ENSG00000163527.9	2752	1254	781	4834	14274	19769	16290	12604	STT3B	chr3	protein_coding	STT3B, subunit of the oligosaccharyltransferase complex (catalytic)
ENSG00000141376.20	416	337	353	628	386	389	559	348	BCAS3	chr17	protein_coding	breast carcinoma amplified sequence 3
ENSG00000169895.5	916	695	1497	1741	1146	1548	1327	1035	SYAP1	chrX	protein_coding	synapse associated protein 1
ENSG00000280083.1	0	0	0	1	0	0	2	0	RP11-317J9.1	chr2	TEC	--
ENSG00000256940.1	8	10	0	0	50	43	36	26	RP11-783K16.5	chr11	antisense	--
ENSG00000196114.3	3	0	1	3	1	0	1	0	RP3-391O22.3	chr6	processed_pseudogene	--
ENSG00000125462.16	19	20	4	32	184	174	136	103	C1orf61	chr1	protein_coding	chromosome 1 open reading frame 61
ENSG00000115524.15	10214	4212	3376	13556	12190	16898	13300	11345	SF3B1	chr2	protein_coding	splicing factor 3b, subunit 1, 155kDa
ENSG00000092067.5	62	80	306	438	3385	3453	3218	2184	CEBPE	chr14	protein_coding	CCAAT/enhancer binding protein (C/EBP), epsilon
ENSG00000272182.1	128	87	204	135	61	84	61	46	RP11-802O23.3	chr3	antisense	--
ENSG00000227203.3	1	0	0	0	1	0	1	0	SUB1P1	chr8	processed_pseudogene	SUB1 pseudogene 1
ENSG00000174715.7	10	2	8	9	0	1	0	0	RP11-79L9.2	chr3	processed_pseudogene	--
ENSG00000188706.12	107	96	43	119	1072	956	1078	734	ZDHHC9	chrX	protein_coding	zinc finger, DHHC-type containing 9
ENSG00000169223.14	3012	2997	2805	4937	7740	7412	7317	5161	LMAN2	chr5	protein_coding	lectin, mannose-binding 2
ENSG00000270154.1	6	1	6	3	0	5	0	1	RP11-419I17.1	chr8	lincRNA	--
ENSG00000279785.1	0	5	19	2	0	1	0	0	GS1-124K5.13	chr7	TEC	--
ENSG00000251456.1	0	0	0	1	0	0	0	0	RP11-436H11.5	chr5	sense_intronic	--
ENSG00000230262.6	0	0	0	0	2	1	6	3	MIRLET7DHG	chr9	lincRNA	MIRLET7D host gene
ENSG00000235795.1	8	15	7	14	5	2	0	2	RP11-421L21.2	chr1	antisense	--
ENSG00000135502.16	1	0	0	0	59	55	57	27	SLC26A10	chr12	protein_coding	solute carrier family 26, member 10
ENSG00000260566.2	51	14	11	27	147	193	208	115	RP11-20G6.3	chr16	3prime_overlapping_ncrna	--
ENSG00000207279.1	0	0	0	2	1	2	2	1	SNORD116-24	chr15	snoRNA	small nucleolar RNA, C/D box 116-24
ENSG00000199730.1	0	0	0	1	0	1	0	0	RN7SKP95	chr15	misc_RNA	RNA, 7SK small nuclear pseudogene 95
ENSG00000053770.11	587	244	234	817	1827	2779	2071	1724	AP5M1	chr14	protein_coding	adaptor-related protein complex 5, mu 1 subunit
ENSG00000279622.1	1	4	0	0	0	0	0	0	RP11-254F19.4	chr16	TEC	--
ENSG00000236411.1	1	0	0	1	3	1	1	2	NDUFAF4P3	chr3	processed_pseudogene	NADH dehydrogenase (ubiquinone) complex I, assembly factor 4 pseudogene 3
ENSG00000132434.9	192	144	132	484	755	784	740	636	LANCL2	chr7	protein_coding	LanC lantibiotic synthetase component C-like 2 (bacterial)
ENSG00000140718.18	434	266	128	555	1837	1880	2173	1386	FTO	chr16	protein_coding	fat mass and obesity associated
ENSG00000270604.5	1	1	0	8	31	19	26	22	HCG17	chr6	lincRNA	HLA complex group 17 (non-protein coding)
ENSG00000168917.8	15	7	1	9	278	372	306	252	SLC35G2	chr3	protein_coding	solute carrier family 35, member G2
ENSG00000271360.1	0	0	0	0	3	6	3	3	RP11-138I18.1	chr10	antisense	--
ENSG00000146232.14	864	969	425	1473	750	759	634	541	NFKBIE	chr6	protein_coding	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon
ENSG00000183323.12	138	155	358	462	602	767	633	511	CCDC125	chr5	protein_coding	coiled-coil domain containing 125
ENSG00000258878.1	0	0	0	1	0	0	0	0	CTD-2509G16.3	chr14	processed_pseudogene	--
ENSG00000280656.1	0	1	0	1	0	0	1	0	AC016753.1	chr2	miRNA	--
ENSG00000104325.6	1345	960	1205	2943	1855	2113	1753	1529	DECR1	chr8	protein_coding	2,4-dienoyl CoA reductase 1, mitochondrial
ENSG00000146143.17	154	84	75	394	2399	2572	2329	1906	PRIM2	chr6	protein_coding	primase, DNA, polypeptide 2 (58kDa)
ENSG00000242638.3	0	1	0	0	0	0	0	0	RN7SL294P	chr3	misc_RNA	RNA, 7SL, cytoplasmic 294, pseudogene
ENSG00000269927.1	15	32	20	12	0	4	5	2	RP6-91H8.3	chr14	lincRNA	--
ENSG00000262777.1	2	0	1	0	2	0	0	0	RP11-818O24.3	chr17	antisense	--
ENSG00000260141.1	0	0	0	1	0	0	0	1	RP11-19N8.4	chr16	lincRNA	--
ENSG00000272442.2	2	2	0	0	1	0	3	0	RP11-444E17.6	chr6	protein_coding	--
ENSG00000237651.6	2	1	0	7	0	0	0	0	C2orf74	chr2	protein_coding	chromosome 2 open reading frame 74
ENSG00000091732.15	218	218	97	247	1525	1474	1590	1124	ZC3HC1	chr7	protein_coding	zinc finger, C3HC-type containing 1
ENSG00000278885.1	2	0	0	0	0	0	0	0	CTD-2014E2.7	chr16	TEC	--
ENSG00000237588.2	0	5	10	4	0	0	0	0	RP11-66D17.3	chr1	lincRNA	--
ENSG00000204978.2	0	1	5	0	0	1	0	1	ERICH4	chr19	protein_coding	glutamate-rich 4
ENSG00000187601.4	247	77	36	264	413	437	390	293	MAGEH1	chrX	protein_coding	melanoma antigen family H1
ENSG00000213931.5	2	2	1	0	3	0	2	0	HBE1	chr11	protein_coding	hemoglobin, epsilon 1
ENSG00000188277.9	31	30	16	13	13	6	7	2	C15orf62	chr15	protein_coding	chromosome 15 open reading frame 62
ENSG00000167635.11	847	329	137	820	4204	5817	5175	4126	ZNF146	chr19	protein_coding	zinc finger protein 146
ENSG00000179292.4	0	1	0	0	163	149	169	94	TMEM151A	chr11	protein_coding	transmembrane protein 151A
ENSG00000255561.6	127	57	34	140	381	428	438	275	FDXACB1	chr11	protein_coding	ferredoxin-fold anticodon binding domain containing 1
ENSG00000251311.1	2	1	0	0	0	0	0	0	RP11-249M12.2	chr5	lincRNA	--
ENSG00000163513.17	2742	809	1301	3571	927	1055	1009	692	TGFBR2	chr3	protein_coding	transforming growth factor, beta receptor II (70/80kDa)
ENSG00000267567.1	2	0	0	0	0	0	0	0	CTD-2538C1.3	chr19	lincRNA	--
ENSG00000118620.12	393	300	206	476	560	771	766	568	ZNF430	chr19	protein_coding	zinc finger protein 430
ENSG00000234181.1	2	3	0	0	3	1	2	1	RP11-182N22.8	chr9	antisense	--
ENSG00000125498.19	391	81	2	186	2	0	0	0	KIR2DL1	chr19	protein_coding	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 1
ENSG00000188859.6	4	2	0	6	146	129	110	98	FAM78B	chr1	protein_coding	family with sequence similarity 78, member B
ENSG00000144320.13	603	364	356	917	1071	1520	1328	1078	KIAA1715	chr2	protein_coding	KIAA1715
ENSG00000070778.12	2	0	0	0	4	1	4	4	PTPN21	chr14	protein_coding	protein tyrosine phosphatase, non-receptor type 21
ENSG00000177822.7	1	13	7	2	4	2	1	1	AC108142.1	chr4	antisense	--
ENSG00000168785.7	230	167	41	396	1363	1438	1401	1013	TSPAN5	chr4	protein_coding	tetraspanin 5
ENSG00000120903.10	3	4	8	5	14	11	9	6	CHRNA2	chr8	protein_coding	cholinergic receptor, nicotinic, alpha 2 (neuronal)
ENSG00000245954.6	290	245	107	174	190	220	199	146	RP11-18H21.1	chr4	lincRNA	--
ENSG00000145241.10	432	133	146	614	599	820	795	566	CENPC	chr4	protein_coding	centromere protein C
ENSG00000234171.2	87	55	59	73	804	878	671	543	RNASEH1-AS1	chr2	antisense	RNASEH1 antisense RNA 1
ENSG00000267561.2	0	2	1	0	3	4	4	3	RP5-1052I5.2	chr1	protein_coding	--
ENSG00000276788.1	4	0	0	5	3	4	3	2	SNORD26	chr11	snoRNA	small nucleolar RNA, C/D box 26
ENSG00000259273.1	0	0	0	0	1	0	0	0	RP11-493E3.2	chr15	processed_pseudogene	--
ENSG00000277595.1	5	16	56	26	2	7	4	2	RP11-946P6.6	chr12	sense_intronic	--
ENSG00000224177.6	3	1	1	2	0	0	0	0	LINC00570	chr2	lincRNA	long intergenic non-protein coding RNA 570
ENSG00000249264.1	7	2	2	1	0	1	0	0	EEF1A1P9	chr4	processed_pseudogene	eukaryotic translation elongation factor 1 alpha 1 pseudogene 9
ENSG00000274300.1	0	0	0	1	0	0	0	0	MIR6864	chr17	miRNA	microRNA 6864
ENSG00000268713.1	189	116	101	210	82	74	84	53	CTC-444N24.8	chr19	lincRNA	--
ENSG00000214081.7	1	0	0	1	0	0	0	0	CYP4F30P	chr2	transcribed_unprocessed_pseudogene	cytochrome P450, family 4, subfamily F, polypeptide 30, pseudogene
ENSG00000117281.15	570	410	16	574	4	5	4	5	CD160	chr1	protein_coding	CD160 molecule
ENSG00000135218.17	2289	1079	364	4285	3	2	2	1	CD36	chr7	protein_coding	CD36 molecule (thrombospondin receptor)
ENSG00000184402.14	437	223	220	528	1202	1401	1267	926	SS18L1	chr20	protein_coding	synovial sarcoma translocation gene on chromosome 18-like 1
ENSG00000186334.9	0	0	1	0	0	0	0	0	SLC36A3	chr5	protein_coding	solute carrier family 36, member 3
ENSG00000188396.3	1	10	14	1	2	2	1	3	TCTEX1D4	chr1	protein_coding	Tctex1 domain containing 4
ENSG00000279948.1	14	22	13	12	10	15	9	10	CTD-2233K9.1	chr19	TEC	--
ENSG00000259449.1	1	0	0	0	1	0	0	0	NIFKP8	chr15	processed_pseudogene	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 8
ENSG00000230658.1	3	1	4	14	15	19	18	13	KLHL7-AS1	chr7	lincRNA	KLHL7 antisense RNA 1 (head to head)
ENSG00000231970.1	0	0	7	1	19	11	10	9	RP11-452K12.7	chr10	antisense	--
ENSG00000253138.5	0	0	1	0	0	0	0	0	LINC00967	chr8	lincRNA	long intergenic non-protein coding RNA 967
ENSG00000260899.1	163	83	82	172	453	386	453	295	RP11-2C24.4	chr16	processed_transcript	--
ENSG00000250303.3	33	37	50	17	47	44	36	34	RP11-356J5.12	chr11	lincRNA	--
ENSG00000099203.6	300	373	269	465	1110	1076	892	754	TMED1	chr19	protein_coding	transmembrane emp24 protein transport domain containing 1
ENSG00000079482.12	160	261	287	253	129	194	192	111	OPHN1	chrX	protein_coding	oligophrenin 1
ENSG00000230313.1	4	6	7	9	0	0	1	0	HCG24	chr6	antisense	HLA complex group 24 (non-protein coding)
ENSG00000277971.1	32	43	19	45	89	98	107	70	XXbac-B562F10.12	chr22	protein_coding	--
ENSG00000280551.1	0	9	2	1	0	0	0	0	RP11-358D17.2	chr4	TEC	--
ENSG00000260455.1	2	0	0	0	116	120	108	68	NBAT1	chr6	lincRNA	neuroblastoma associated transcript 1
ENSG00000175221.14	967	1260	957	1337	4305	3541	3985	2652	MED16	chr19	protein_coding	mediator complex subunit 16
ENSG00000196787.3	35	18	22	58	38	58	44	37	HIST1H2AG	chr6	protein_coding	histone cluster 1, H2ag
ENSG00000251442.5	8	9	11	12	2	2	1	1	LINC01094	chr4	lincRNA	long intergenic non-protein coding RNA 1094
ENSG00000010244.16	4356	2875	2420	7698	6873	8658	7157	5203	ZNF207	chr17	protein_coding	zinc finger protein 207
ENSG00000132334.16	2659	956	3620	4892	672	729	761	494	PTPRE	chr10	protein_coding	protein tyrosine phosphatase, receptor type, E
ENSG00000273702.1	20	24	24	49	38	33	36	24	RP11-758H9.2	chr17	lincRNA	--
ENSG00000088808.16	303	241	63	128	507	573	578	370	PPP1R13B	chr14	protein_coding	protein phosphatase 1, regulatory subunit 13B
ENSG00000277681.1	1	0	0	1	0	2	3	1	MIR6739	chr1	miRNA	microRNA 6739
ENSG00000219703.1	0	0	1	0	0	0	0	0	RAP1BP3	chr6	processed_pseudogene	RAP1B, member of RAS oncogene family pseudogene 3
ENSG00000280190.1	0	4	0	1	2	2	0	0	RP11-319G9.1	chr16	TEC	--
ENSG00000111291.8	15	12	32	72	0	0	0	0	GPRC5D	chr12	protein_coding	G protein-coupled receptor, class C, group 5, member D
ENSG00000121644.18	604	231	217	959	3421	4321	3873	2899	DESI2	chr1	protein_coding	desumoylating isopeptidase 2
ENSG00000165124.17	0	0	0	0	22	22	19	17	SVEP1	chr9	protein_coding	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
ENSG00000188522.14	145	86	39	130	408	393	461	283	FAM83G	chr17	protein_coding	family with sequence similarity 83, member G
ENSG00000007306.14	0	0	0	1	0	0	0	0	CEACAM7	chr19	protein_coding	carcinoembryonic antigen-related cell adhesion molecule 7
ENSG00000189184.11	0	0	0	0	2	1	0	1	PCDH18	chr4	protein_coding	protocadherin 18
ENSG00000234917.2	3	4	2	5	20	23	14	13	RP5-994D16.3	chr1	lincRNA	--
ENSG00000124920.13	12	31	8	75	340	306	371	238	MYRF	chr11	protein_coding	myelin regulatory factor
ENSG00000124275.14	717	211	117	914	1020	1274	1049	827	MTRR	chr5	protein_coding	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
ENSG00000268651.2	0	0	0	1	1	0	0	0	CTAG1A	chrX	protein_coding	cancer/testis antigen 1A
ENSG00000130300.8	46	35	15	12	4	3	4	1	PLVAP	chr19	protein_coding	plasmalemma vesicle associated protein
ENSG00000273925.1	0	0	0	1	1	1	1	0	RP11-227D13.5	chr15	lincRNA	--
ENSG00000163792.6	5	19	13	6	3	2	1	0	TCF23	chr2	protein_coding	transcription factor 23
ENSG00000130167.13	0	0	1	3	3	4	4	1	TSPAN16	chr19	protein_coding	tetraspanin 16
ENSG00000151224.12	1	1	0	0	123	91	105	83	MAT1A	chr10	protein_coding	methionine adenosyltransferase I, alpha
ENSG00000258926.1	0	0	1	0	1	0	2	0	RP11-47I22.1	chr14	antisense	--
ENSG00000264530.2	5	11	2	1	1	0	1	0	RN7SL25P	chr9	misc_RNA	RNA, 7SL, cytoplasmic 25, pseudogene
ENSG00000280398.1	0	1	2	1	0	0	0	0	RP3-446N13.3	chr12	TEC	--
ENSG00000261408.5	284	291	247	211	125	148	130	76	TEN1-CDK3	chr17	protein_coding	TEN1-CDK3 readthrough (NMD candidate)
ENSG00000141738.13	3	0	0	1	5	2	2	4	GRB7	chr17	protein_coding	growth factor receptor-bound protein 7
ENSG00000160991.15	1709	2380	5170	3142	4755	4499	4821	3156	ORAI2	chr7	protein_coding	ORAI calcium release-activated calcium modulator 2
ENSG00000082898.16	2406	897	745	4253	10126	13056	11524	8825	XPO1	chr2	protein_coding	exportin 1
ENSG00000156973.13	630	298	358	847	1634	1773	1536	1240	PDE6D	chr2	protein_coding	phosphodiesterase 6D, cGMP-specific, rod, delta
ENSG00000247345.2	5	1	3	0	0	0	0	0	RP11-266N13.2	chr5	antisense	--
ENSG00000234604.2	0	2	0	0	0	1	2	1	RP1-206D15.5	chr1	processed_pseudogene	--
ENSG00000279406.1	18	64	15	33	75	74	78	35	RP11-327E2.5	chr10	TEC	--
ENSG00000129696.12	159	118	223	277	2368	2363	2378	1710	TTI2	chr8	protein_coding	TELO2 interacting protein 2
ENSG00000148584.14	6	4	16	30	0	0	0	0	A1CF	chr10	protein_coding	APOBEC1 complementation factor
ENSG00000166136.15	462	786	419	617	174	209	173	125	NDUFB8	chr10	protein_coding	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa
ENSG00000151929.9	370	176	84	414	1328	1182	1398	874	BAG3	chr10	protein_coding	BCL2-associated athanogene 3
ENSG00000185164.14	127	25	30	478	2795	2417	2815	1698	NOMO2	chr16	protein_coding	NODAL modulator 2
